"CatalogId","Catalog.Name","Category__c","Description","Id","ImageURL__c","IsNavigational","Is_Document__c","Is_Site__c","Learn_More__c","Name","NumberOfProducts","Page_Description__c","ParentCategoryId","ParentCategory.Name","Redirect_Page__c","SortOrder","WalterB2BStore_Language__c","WalterB2BStore_Language__r.Name","Website_URL__c"
"0ZS7A0000008U2cWAE","Walter-FR_FR Catalog","","Les meules à tronçonner de renommée mondiale de Walter Surface Technologies établissent la norme dans l'industrie car elles sont conçues pour une coupe rapide, libre et à basse température. Ce qui est unique dans la gamme de meules abrasives coupe Walter.","0ZG7A0000008VUPWA2","","true","false","false","","Respiratoire","20","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VSSWA2","EPI","Respiratoire__c","3","a1Z7A000000wWZiUAM","FR",""
"0ZS7A0000008U2cWAE","Walter-FR_FR Catalog","","Les meules à tronçonner de renommée mondiale de Walter Surface Technologies établissent la norme dans l'industrie car elles sont conçues pour une coupe rapide, libre et à basse température. Ce qui est unique dans la gamme de meules abrasives coupe Walter.","0ZG7A0000008VUTWA2","","true","false","false","","Protection Des Yeux","21","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VSSWA2","EPI","Protection_des_yeux__c","1","a1Z7A000000wWZiUAM","FR",""
"0ZS7A0000008U2cWAE","Walter-FR_FR Catalog","","Les meules à tronçonner de renommée mondiale de Walter Surface Technologies établissent la norme dans l'industrie car elles sont conçues pour une coupe rapide, libre et à basse température. Ce qui est unique dans la gamme de meules abrasives coupe Walter.","0ZG7A0000008VUYWA2","","true","false","false","","Protection De La Tete Et Du Visage","20","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VSSWA2","EPI","Protection_de_la_tete_et_du_visage__c","2","a1Z7A000000wWZiUAM","FR",""
"0ZS7A0000008U2cWAE","Walter-FR_FR Catalog","","Les meules à tronçonner de renommée mondiale de Walter Surface Technologies établissent la norme dans l'industrie car elles sont conçues pour une coupe rapide, libre et à basse température. Ce qui est unique dans la gamme de meules abrasives coupe Walter.","0ZG7A0000008VUdWAM","","true","false","false","","A Propos De L'outillage","0","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VSXWA2","Outillage","","0","a1Z7A000000wWZiUAM","FR",""
"0ZS7A0000008U2cWAE","Walter-FR_FR Catalog","","Les meules à tronçonner de renommée mondiale de Walter Surface Technologies établissent la norme dans l'industrie car elles sont conçues pour une coupe rapide, libre et à basse température. Ce qui est unique dans la gamme de meules abrasives coupe Walter.","0ZG7A0000008VUiWAM","","true","false","false","","Accessoires","20","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VSXWA2","Outillage","Accessoires__c","1","a1Z7A000000wWZiUAM","FR",""
"0ZS7A0000008U2cWAE","Walter-FR_FR Catalog","","Les meules à tronçonner de renommée mondiale de Walter Surface Technologies établissent la norme dans l'industrie car elles sont conçues pour une coupe rapide, libre et à basse température. Ce qui est unique dans la gamme de meules abrasives coupe Walter.","0ZG7A0000008VUnWAM","","true","false","false","","Fraises Annulaires","20","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VSXWA2","Outillage","Fraises_annulaires__c","2","a1Z7A000000wWZiUAM","FR",""
"0ZS7A0000008U2cWAE","Walter-FR_FR Catalog","","Les meules à tronçonner de renommée mondiale de Walter Surface Technologies établissent la norme dans l'industrie car elles sont conçues pour une coupe rapide, libre et à basse température. Ce qui est unique dans la gamme de meules abrasives coupe Walter.","0ZG7A0000008VUsWAM","","true","false","false","","Bavures","20","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VSXWA2","Outillage","Bavures__c","3","a1Z7A000000wWZiUAM","FR",""
"0ZS7A0000008U2cWAE","Walter-FR_FR Catalog","","Les meules à tronçonner de renommée mondiale de Walter Surface Technologies établissent la norme dans l'industrie car elles sont conçues pour une coupe rapide, libre et à basse température. Ce qui est unique dans la gamme de meules abrasives coupe Walter.","0ZG7A0000008VUxWAM","","true","false","false","","Meurt","20","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VSXWA2","Outillage","Meurt__c","4","a1Z7A000000wWZiUAM","FR",""
"0ZS7A0000008U2cWAE","Walter-FR_FR Catalog","","Les meules à tronçonner de renommée mondiale de Walter Surface Technologies établissent la norme dans l'industrie car elles sont conçues pour une coupe rapide, libre et à basse température. Ce qui est unique dans la gamme de meules abrasives coupe Walter.","0ZG7A0000008VV2WAM","","true","false","false","","Forets","20","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VSXWA2","Outillage","Forets__c","5","a1Z7A000000wWZiUAM","FR",""
"0ZS7A0000008U2cWAE","Walter-FR_FR Catalog","","Les meules à tronçonner de renommée mondiale de Walter Surface Technologies établissent la norme dans l'industrie car elles sont conçues pour une coupe rapide, libre et à basse température. Ce qui est unique dans la gamme de meules abrasives coupe Walter.","0ZG7A0000008VV7WAM","","true","false","false","","Fin Mills","20","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VSXWA2","Outillage","Fin_Mills__c","6","a1Z7A000000wWZiUAM","FR",""
"0ZS7A0000008U2cWAE","Walter-FR_FR Catalog","","Les meules à tronçonner de renommée mondiale de Walter Surface Technologies établissent la norme dans l'industrie car elles sont conçues pour une coupe rapide, libre et à basse température. Ce qui est unique dans la gamme de meules abrasives coupe Walter.","0ZG7A0000008VVCWA2","","true","false","false","","Coupe Trous","20","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VSXWA2","Outillage","Coupe_Trous__c","7","a1Z7A000000wWZiUAM","FR",""
